1,Thu Aug 19 21:54:38 2021,125094,car,2,4856,PC7C042B7,0,1
7042.0,Fri Aug  6 23:21:21 2021,5486761.0,CAR,2.0,4015.0,PC524833E,PTP,VC965
7043.0,Tue Aug  3 03:11:56 2021,6772147.0,CAR,2.0,4842.0,PC16F5A24,PTP,VC965
7044.0,Wed Aug 11 05:45:14 2021,275720.0,CAR,2.0,4267.0,PCE51C5C7,PTC,VC965
7045.0,Mon Aug  2 01:28:40 2021,4836752.0,CAR,2.0,4327.0,PC16F59EC,PTP,VC965
7046.0,Sat Aug 21 17:34:03 2021,6825087.0,CAR,2.0,4422.0,PCF514246,PTE,VC965
7047.0,Fri Aug 13 12:29:02 2021,1910520.0,CAR,2.0,4464.0,PC7C8FDDB,PTC,VC965
7048.0,Tue Aug 10 03:44:07 2021,1048256.0,VAN,2.0,4596.0,PC6558A56,PTE,VC965
7049.0,Sat Aug 14 06:50:40 2021,3530327.0,CAR,2.0,4454.0,PC94C0945,PTP,VCD2F
7050.0,Tue Aug  3 20:26:54 2021,5462580.0,CAR,2.0,4598.0,PC5526A36,PTP,VC965
7051.0,Sat Aug 14 20:09:40 2021,5792807.0,CAR,2.0,4222.0,PC15EC378,PTE,VC965
7052.0,Thu Aug  5 07:27:13 2021,1805951.0,VAN,2.0,4133.0,PC30FC453,PTP,VC965
7053.0,Mon Aug  9 22:53:02 2021,3919031.0,CAR,2.0,4454.0,PC94C0945,PTE,VCD2F
7054.0,Tue Aug 17 01:02:24 2021,8312259.0,CAR,2.0,4747.0,PC5E524A1,PTC,VC965
7055.0,Sun Aug 15 07:47:39 2021,2462490.0,CAR,2.0,4001.0,PC58105BF,PTC,VC965
7056.0,Mon Aug  2 07:09:14 2021,9222869.0,CAR,2.0,4785.0,PC787D664,PTP,VC965
7057.0,Fri Aug 13 08:53:58 2021,7018716.0,TRUCK,4.0,4269.0,PCC7106FF,PTP,VC965
7058.0,Sat Aug 14 14:16:48 2021,2800520.0,CAR,2.0,4564.0,PC29D136F,PTC,VCB43
7059.0,Sat Jul 31 14:02:16 2021,6939539.0,TRUCK,4.0,4285.0,PCB524A9F,PTE,VC965
7060.0,Fri Aug 20 11:34:26 2021,8251117.0,TRUCK,4.0,4386.0,PC948D5B2,PTE,VCB43
7061.0,Sun Aug 22 12:52:38 2021,1881572.0,CAR,2.0,4644.0,PC411FDC0,PTE,VCB43
7062.0,Wed Aug 18 15:31:36 2021,6545275.0,CAR,2.0,4894.0,PCDADB8C6,PTE,VC965
7063.0,Fri Aug 13 11:01:34 2021,1077750.0,CAR,2.0,4814.0,PCAFD913A,PTC,VC965
7064.0,Fri Aug 20 00:53:41 2021,3946940.0,TRUCK,4.0,4937.0,PCD30D908,PTE,VC965
7065.0,Wed Aug 11 14:10:59 2021,1753896.0,CAR,2.0,4513.0,PC52F533C,PTC,VCB43
7066.0,Fri Jul 30 21:50:41 2021,5552569.0,CAR,2.0,4562.0,PC4C95CA2,PTC,VC965
7067.0,Fri Aug 20 04:05:14 2021,5977726.0,TRUCK,4.0,4424.0,PC51E7EF8,PTC,VC965
7068.0,Mon Aug  9 03:02:17 2021,2440441.0,CAR,2.0,4183.0,PCF5E7754,PTE,VCB43
7069.0,Wed Aug 11 06:19:34 2021,6973520.0,VAN,2.0,4113.0,PC78D4122,PTP,VC965
7070.0,Wed Aug 18 00:53:32 2021,258281.0,CAR,2.0,4065.0,PC3B514E2,PTC,VCD2F
7071.0,Tue Aug 10 06:45:04 2021,6954019.0,TRUCK,4.0,4304.0,PC89FB76E,PTE,VC965
7072.0,Mon Aug  9 05:51:32 2021,2503602.0,CAR,2.0,4497.0,PC76FDDEA,PTE,VCB43
7073.0,Fri Aug 13 21:49:37 2021,9102175.0,TRUCK,4.0,4700.0,PC14E538A,PTP,VC965
7074.0,Fri Jul 30 10:33:11 2021,1725485.0,CAR,2.0,4354.0,PC0671DD4,PTC,VCB43
7075.0,Wed Aug  4 17:49:43 2021,8693285.0,TRUCK,4.0,4168.0,PCBC064F8,PTP,VC965
7076.0,Tue Aug 10 03:55:40 2021,7733439.0,CAR,2.0,4975.0,PC818101A,PTP,VCB43
7077.0,Mon Aug  2 12:07:37 2021,5186288.0,CAR,2.0,4321.0,PC591BDF7,PTC,VC965
7078.0,Tue Aug 10 01:37:35 2021,3379522.0,CAR,2.0,4705.0,PC174C464,PTC,VC965
7079.0,Sat Aug 21 23:07:00 2021,2675303.0,CAR,2.0,4889.0,PC3547FAD,PTC,VC965
7080.0,Mon Aug 16 11:12:42 2021,6713135.0,VAN,2.0,4917.0,PCD8C66B1,PTE,VC965
7081.0,Wed Aug  4 17:04:47 2021,3395505.0,CAR,2.0,4254.0,PC0C0EE22,PTC,VCD2F
7082.0,Thu Aug  5 23:08:44 2021,4250255.0,CAR,2.0,4556.0,PC18C31F6,PTC,VC965
7083.0,Tue Aug  3 20:28:08 2021,4413087.0,CAR,2.0,4280.0,PC03A5F23,PTC,VC965
7084.0,Fri Aug 13 19:57:32 2021,3396981.0,TRUCK,4.0,4186.0,PC922BA3E,PTE,VC965
7085.0,Sat Aug 21 17:37:03 2021,4884423.0,CAR,2.0,4030.0,PCA8A9AA8,PTC,VCB43
7086.0,Wed Aug 18 19:40:33 2021,2751525.0,CAR,2.0,4368.0,PC909A324,PTP,VC965
7087.0,Wed Aug  4 21:59:29 2021,7896256.0,CAR,2.0,4266.0,PC39B17A9,PTC,VC965
7088.0,Fri Aug 20 18:32:17 2021,7831665.0,VAN,2.0,4894.0,PCDADB8C6,PTE,VC965
7089.0,Mon Aug  9 10:07:20 2021,8166010.0,VAN,2.0,4556.0,PC18C31F6,PTE,VCD2F
7090.0,Sun Aug 15 21:31:55 2021,6302952.0,CAR,2.0,4096.0,PCFA4F864,PTE,VCD2F
7091.0,Thu Aug  5 19:56:49 2021,4448353.0,TRUCK,4.0,4647.0,PCDD56814,PTC,VC965
7092.0,Mon Aug  2 18:28:43 2021,7670268.0,CAR,2.0,4130.0,PC9F22103,PTC,VCB43
7093.0,Sun Aug  1 08:02:46 2021,9952318.0,CAR,2.0,4803.0,PC2BBEEDC,PTE,VC965
7094.0,Mon Aug  2 18:40:48 2021,8068184.0,CAR,2.0,4929.0,PC9E503B6,PTP,VC965
7095.0,Sat Aug 21 08:58:43 2021,3711578.0,CAR,2.0,4926.0,PCCBCFEDE,PTE,VC965
7096.0,Sat Aug 21 16:41:10 2021,8532382.0,VAN,2.0,4807.0,PCAFC45DA,PTP,VC965
7097.0,Tue Aug  3 19:07:55 2021,7850103.0,CAR,2.0,4602.0,PC0D3474E,PTE,VCD2F
7098.0,Fri Aug 20 17:50:19 2021,9603069.0,CAR,2.0,4733.0,PC797AEBF,PTC,VC965
7099.0,Wed Aug  4 06:54:42 2021,5328477.0,CAR,2.0,4613.0,PCEBBFFB5,PTP,VC965
7100.0,Fri Aug  6 10:49:09 2021,2222719.0,VAN,2.0,4464.0,PC7C8FDDB,PTP,VC965
7101.0,Sat Jul 31 12:39:12 2021,4862441.0,TRUCK,4.0,4422.0,PCF514246,PTC,VCD2F
7102.0,Sun Aug  1 07:24:53 2021,9939262.0,CAR,2.0,4452.0,PC8C7C5D7,PTE,VCB43
7103.0,Tue Aug 17 20:27:11 2021,3089942.0,VAN,2.0,4194.0,PC96AD1EB,PTP,VC965
7104.0,Tue Aug 10 18:34:07 2021,7352530.0,TRUCK,4.0,4720.0,PCDD23528,PTP,VCD2F
7105.0,Thu Aug  5 07:23:20 2021,6377584.0,CAR,2.0,4060.0,PC481C9F9,PTP,VCB43
7106.0,Fri Aug 13 05:35:12 2021,9430063.0,CAR,2.0,4774.0,PCEBE834B,PTE,VC965
7107.0,Wed Aug  4 08:36:49 2021,4211153.0,TRUCK,4.0,4599.0,PC800C92D,PTP,VC965
7108.0,Sun Aug 15 07:26:10 2021,3586734.0,TRUCK,4.0,4462.0,PCE29AA1A,PTC,VCB43
7109.0,Wed Aug 18 00:33:26 2021,2590479.0,CAR,2.0,4607.0,PC0885606,PTC,VCB43
7110.0,Tue Aug 10 08:18:11 2021,3988548.0,TRUCK,4.0,4486.0,PC3AF69A3,PTE,VC965
7111.0,Wed Aug 18 14:15:34 2021,3873822.0,TRUCK,4.0,4272.0,PC09BDC08,PTP,VCB43
7112.0,Sun Aug  1 02:56:29 2021,1875089.0,TRUCK,4.0,4147.0,PC4D2C5A7,PTP,VCB43
7113.0,Sat Aug 21 10:01:51 2021,8977750.0,TRUCK,4.0,4999.0,PCE976BA1,PTC,VCB43
7114.0,Thu Aug 19 06:38:57 2021,1791874.0,CAR,2.0,4888.0,PC46C55B4,PTP,VCB43
7115.0,Sat Aug 14 21:03:15 2021,5702937.0,VAN,2.0,4562.0,PC4C95CA2,PTC,VC965
7116.0,Sun Aug 22 14:33:31 2021,7809591.0,CAR,2.0,4605.0,PCEB27C63,PTE,VCD2F
7117.0,Fri Jul 30 21:56:54 2021,1654517.0,TRUCK,4.0,4751.0,PCD33B3C9,PTC,VC965
7118.0,Sat Jul 31 04:30:43 2021,3040078.0,CAR,2.0,4671.0,PCCAAFB48,PTC,VCB43
7119.0,Sun Aug  8 21:09:47 2021,6188580.0,TRUCK,4.0,4024.0,PC91E3A87,PTE,VC965
7120.0,Sat Aug 21 16:45:32 2021,6150462.0,CAR,2.0,4744.0,PC78EF0B5,PTP,VCB43
7121.0,Sat Jul 31 21:33:08 2021,392890.0,CAR,2.0,4366.0,PC09D71DF,PTP,VC965
7122.0,Thu Aug 19 01:59:05 2021,7025235.0,CAR,2.0,4130.0,PC9F22103,PTE,VC965
7123.0,Tue Aug 10 13:50:58 2021,3711651.0,CAR,2.0,4523.0,PC0005AC7,PTP,VC965
7124.0,Wed Aug  4 11:48:15 2021,7414779.0,CAR,2.0,4090.0,PC1EE951B,PTE,VC965
7125.0,Mon Aug  9 19:41:13 2021,2791701.0,CAR,2.0,4416.0,PC546F252,PTC,VC965
7126.0,Wed Aug 18 05:45:07 2021,9597627.0,CAR,2.0,4775.0,PCA50FB36,PTC,VC965
7127.0,Fri Jul 30 07:24:10 2021,1401377.0,VAN,2.0,4349.0,PC5AB6779,PTC,VC965
7128.0,Wed Aug  4 14:55:05 2021,2694569.0,CAR,2.0,4479.0,PCCA36E4D,PTP,VCD2F
7129.0,Mon Aug  9 15:44:39 2021,8347059.0,CAR,2.0,4256.0,PC9DD0BBD,PTP,VC965
7130.0,Wed Aug 11 22:52:09 2021,4504551.0,CAR,2.0,4002.0,PCED7D2DE,PTE,VC965
7131.0,Thu Aug 12 21:43:42 2021,3840540.0,CAR,2.0,4375.0,PCAE085FE,PTC,VC965
7132.0,Sun Aug 22 14:13:08 2021,5361998.0,CAR,2.0,4273.0,PC0EF5BA6,PTP,VC965
7133.0,Wed Aug 18 19:54:00 2021,4444048.0,TRUCK,4.0,4221.0,PC90AAFDA,PTC,VC965
7134.0,Tue Aug 17 02:04:07 2021,7209303.0,CAR,2.0,4079.0,PCF1366ED,PTC,VCB43
7135.0,Mon Aug  2 06:46:58 2021,1658335.0,CAR,2.0,4114.0,PC4CD2B81,PTE,VC965
7136.0,Fri Aug 20 06:48:26 2021,7165031.0,CAR,2.0,4382.0,PCB7341F4,PTE,VC965
7137.0,Sat Jul 31 07:59:46 2021,6338734.0,CAR,2.0,4941.0,PCA6403C1,PTE,VC965
7138.0,Sun Aug 22 10:07:01 2021,9198537.0,CAR,2.0,4041.0,PCB566359,PTC,VC965
7139.0,Thu Aug 19 03:36:43 2021,4611003.0,TRUCK,4.0,4459.0,PCD9CAD56,PTE,VC965
7140.0,Sun Aug  1 01:56:33 2021,7129803.0,CAR,2.0,4119.0,PC9EBEDB5,PTP,VCB43
7141.0,Fri Jul 30 21:05:07 2021,7058276.0,CAR,2.0,4304.0,PC89FB76E,PTP,VC965
7142.0,Thu Aug  5 22:21:57 2021,4667299.0,CAR,2.0,4854.0,PCB6F1968,PTE,VC965
7143.0,Sat Jul 31 15:32:18 2021,8484812.0,CAR,2.0,5001.0,PC264C595,PTC,VC965
7144.0,Sat Aug  7 15:47:01 2021,4046868.0,TRUCK,4.0,4250.0,PCC695DB0,PTC,VC965
7145.0,Wed Aug 11 03:25:02 2021,308888.0,TRUCK,4.0,4188.0,PCDB12C82,PTC,VCB43
7146.0,Fri Aug  6 14:08:41 2021,6586760.0,CAR,2.0,4836.0,PCE78024A,PTC,VCB43
7147.0,Thu Aug  5 02:48:25 2021,3217556.0,CAR,2.0,4796.0,PCEBEEE05,PTC,VC965
7148.0,Thu Aug 12 10:01:54 2021,71285.0,TRUCK,4.0,4019.0,PC63FF017,PTE,VC965
7149.0,Sun Aug 15 02:37:49 2021,5881866.0,CAR,2.0,4679.0,PC88494D0,PTC,VCB43
7150.0,Fri Aug  6 02:42:44 2021,8868593.0,CAR,2.0,4710.0,PCE17C964,PTC,VC965
7151.0,Wed Aug  4 12:58:02 2021,1528265.0,CAR,2.0,4669.0,PC36675CE,PTC,VC965
7152.0,Sun Aug  8 16:11:58 2021,11356.0,CAR,2.0,4568.0,PCA8A783A,PTE,VC965
7153.0,Fri Aug 13 07:01:07 2021,7932970.0,VAN,2.0,4967.0,PC2AFCB31,PTC,VC965
7154.0,Tue Aug 17 21:12:37 2021,6320552.0,CAR,2.0,4276.0,PC4E15B39,PTE,VCD2F
7155.0,Thu Aug 12 23:28:57 2021,3195984.0,CAR,2.0,4021.0,PC851E565,PTP,VC965
7156.0,Tue Aug  3 04:31:58 2021,6923493.0,VAN,2.0,4356.0,PCF1979AE,PTP,VC965
7157.0,Sat Aug 14 23:49:22 2021,8526274.0,TRUCK,4.0,4378.0,PC074E6A8,PTC,VCD2F
7158.0,Thu Aug  5 18:58:07 2021,6450365.0,CAR,2.0,4328.0,PC3777B8E,PTE,VCB43
7159.0,Fri Aug 13 14:41:44 2021,1636428.0,CAR,2.0,4828.0,PCF712D1A,PTC,VC965
7160.0,Tue Aug  3 12:27:34 2021,531867.0,CAR,2.0,4758.0,PCCE12794,PTC,VC965
7161.0,Sat Aug 21 23:31:08 2021,1578923.0,CAR,2.0,4523.0,PC0005AC7,PTE,VC965
7162.0,Sun Aug  1 20:25:54 2021,8628401.0,CAR,2.0,4266.0,PC39B17A9,PTC,VC965
7163.0,Sat Aug 21 01:33:32 2021,5705022.0,TRUCK,4.0,4505.0,PCEF64195,PTE,VC965
7164.0,Sun Aug  1 06:51:46 2021,985058.0,CAR,2.0,4216.0,PC53B475D,PTP,VCB43
7165.0,Tue Aug 10 10:17:33 2021,6494607.0,TRUCK,4.0,4814.0,PCAFD913A,PTC,VC965
7166.0,Fri Aug  6 00:52:51 2021,3964123.0,VAN,2.0,4010.0,PC3A7AACB,PTP,VCB43
7167.0,Tue Aug 10 15:15:12 2021,1888458.0,CAR,2.0,4223.0,PCA37D114,PTE,VCD2F
7168.0,Fri Jul 30 10:05:28 2021,7270059.0,CAR,2.0,4334.0,PCCB383F8,PTE,VC965
7169.0,Tue Aug 10 07:59:41 2021,1637846.0,CAR,2.0,4127.0,PCA2D76A5,PTP,VC965
7170.0,Tue Aug 10 11:35:57 2021,4584198.0,TRUCK,4.0,4024.0,PC91E3A87,PTP,VC965
7171.0,Sat Aug 21 06:31:55 2021,3823140.0,TRUCK,4.0,4134.0,PC767BBB2,PTC,VCB43
7172.0,Fri Aug  6 14:40:31 2021,7242254.0,CAR,2.0,4111.0,PC07F012A,PTP,VCB43
7173.0,Tue Aug  3 13:57:16 2021,9256734.0,TRUCK,4.0,4337.0,PCCF6A454,PTE,VC965
7174.0,Fri Aug 13 04:49:10 2021,8461026.0,CAR,2.0,4689.0,PC89C35AD,PTE,VCB43
7175.0,Sun Aug  1 20:08:54 2021,6537746.0,CAR,2.0,4211.0,PC0AB9251,PTC,VC965
7176.0,Sun Aug  8 21:11:48 2021,5355624.0,CAR,2.0,4236.0,PC5212DD0,PTC,VC965
7177.0,Thu Aug 12 00:18:38 2021,7980827.0,CAR,2.0,4355.0,PC0EF761B,PTC,VC965
7178.0,Sun Aug  1 06:32:58 2021,4464623.0,CAR,2.0,4707.0,PC98F856D,PTP,VC965
7179.0,Tue Aug 10 00:49:58 2021,9478786.0,CAR,2.0,4095.0,PC3E1512A,PTC,VC965
7180.0,Tue Aug  3 07:18:25 2021,8680167.0,CAR,2.0,4566.0,PC637A425,PTP,VC965
7181.0,Thu Aug  5 11:48:29 2021,2873420.0,TRUCK,4.0,4775.0,PCA50FB36,PTC,VC965
7182.0,Wed Aug 11 13:30:54 2021,9848907.0,TRUCK,4.0,4036.0,PCE6CC50C,PTP,VCB43
7183.0,Mon Aug  2 14:25:13 2021,8047166.0,CAR,2.0,4727.0,PC52E71B8,PTC,VCB43
7184.0,Fri Aug 13 22:26:35 2021,8186674.0,VAN,2.0,4002.0,PCED7D2DE,PTP,VC965
7185.0,Wed Aug 18 08:31:40 2021,7605217.0,CAR,2.0,4513.0,PC52F533C,PTE,VCD2F
7186.0,Thu Aug  5 01:23:09 2021,1676162.0,TRUCK,4.0,4610.0,PCA4D3E9B,PTE,VC965
7187.0,Mon Aug  2 16:48:32 2021,2877850.0,TRUCK,4.0,4823.0,PC89A3BCF,PTE,VCB43
7188.0,Thu Aug 12 04:29:45 2021,3192928.0,TRUCK,4.0,4258.0,PCAC64E67,PTP,VCB43
7189.0,Wed Aug  4 02:14:24 2021,5785744.0,VAN,2.0,4461.0,PCACD9839,PTC,VCB43
7190.0,Sat Aug  7 20:49:00 2021,762087.0,CAR,2.0,4774.0,PCEBE834B,PTE,VCD2F
7191.0,Fri Aug  6 22:54:41 2021,2468628.0,CAR,2.0,4370.0,PC70B7987,PTE,VC965
7192.0,Tue Aug 17 03:53:44 2021,2974896.0,TRUCK,4.0,4531.0,PC857F4A0,PTP,VC965
7193.0,Mon Aug  9 13:36:18 2021,2967780.0,CAR,2.0,4445.0,PC796A888,PTP,VCB43
7194.0,Tue Aug 10 23:14:04 2021,8843623.0,CAR,2.0,4081.0,PCC825DB2,PTE,VC965
7195.0,Mon Aug 16 19:51:41 2021,4193558.0,CAR,2.0,4090.0,PC1EE951B,PTC,VC965
7196.0,Wed Aug 18 11:55:50 2021,2804429.0,TRUCK,4.0,4647.0,PCDD56814,PTE,VC965
7197.0,Fri Jul 30 12:18:57 2021,8918752.0,CAR,2.0,4790.0,PC2387B02,PTP,VCB43
7198.0,Thu Aug  5 17:23:02 2021,9233363.0,TRUCK,4.0,4847.0,PCD546332,PTC,VC965
7199.0,Fri Aug  6 01:49:34 2021,4112741.0,CAR,2.0,4858.0,PC94DC1E6,PTE,VCB43
7200.0,Fri Aug 20 02:22:48 2021,7305240.0,CAR,2.0,4238.0,PCE0A2A2F,PTC,VC965
7201.0,Fri Jul 30 06:01:05 2021,2635763.0,TRUCK,4.0,4322.0,PC262D624,PTE,VC965
7202.0,Fri Jul 30 20:47:55 2021,7173773.0,CAR,2.0,4135.0,PCC943ECD,PTC,VCB43
7203.0,Tue Aug 10 19:15:26 2021,1642270.0,VAN,2.0,4212.0,PC422A6D1,PTC,VC965
7204.0,Mon Aug  9 20:08:04 2021,4719904.0,CAR,2.0,4624.0,PCDF73A3C,PTE,VCD2F
7205.0,Fri Aug 13 08:33:25 2021,5667407.0,VAN,2.0,4970.0,PCA154C84,PTC,VC965
7206.0,Fri Aug 13 02:20:30 2021,4164453.0,VAN,2.0,4162.0,PC51A39A7,PTP,VCD2F
7207.0,Tue Aug 17 02:32:32 2021,2957515.0,TRUCK,4.0,4091.0,PC2E099B4,PTP,VCD2F
7208.0,Tue Aug  3 12:57:05 2021,4514043.0,CAR,2.0,4853.0,PC214FB8E,PTP,VCB43
7209.0,Thu Aug 19 18:12:11 2021,4267928.0,CAR,2.0,4931.0,PC3D30AD0,PTC,VC965
7210.0,Sat Aug 21 09:31:01 2021,4209390.0,CAR,2.0,4528.0,PC1269226,PTC,VC965
7211.0,Sat Aug 21 02:07:52 2021,8461378.0,CAR,2.0,4750.0,PCD987A9D,PTC,VC965
7212.0,Wed Aug  4 13:40:27 2021,8876413.0,TRUCK,4.0,4574.0,PCC1F6F13,PTC,VC965
7213.0,Sat Aug 21 23:02:15 2021,7941867.0,VAN,2.0,4097.0,PCB1B5BEC,PTP,VCB43
7214.0,Sat Aug 21 05:58:20 2021,2860601.0,TRUCK,4.0,4782.0,PC6802C08,PTC,VCD2F
7215.0,Thu Aug 19 02:36:11 2021,4288911.0,TRUCK,4.0,4017.0,PCC090C3A,PTP,VCB43
7216.0,Sat Aug 14 00:25:29 2021,3210350.0,CAR,2.0,4359.0,PCB27CFF1,PTP,VCB43
7217.0,Thu Aug  5 10:15:50 2021,8439531.0,CAR,2.0,4700.0,PC14E538A,PTC,VC965
7218.0,Sun Aug 15 20:22:41 2021,7478395.0,CAR,2.0,4043.0,PC134F258,PTP,VC965
7219.0,Thu Jul 29 19:31:02 2021,1118614.0,CAR,2.0,4240.0,PC72FE04B,PTC,VC965
7220.0,Thu Aug 12 04:06:16 2021,8135421.0,CAR,2.0,4460.0,PCDF04952,PTE,VC965
7221.0,Sun Aug 22 05:22:13 2021,8506504.0,TRUCK,4.0,4062.0,PCDA37101,PTP,VC965
7222.0,Fri Aug  6 18:03:25 2021,3207282.0,CAR,2.0,4485.0,PC99A12E9,PTC,VCB43
7223.0,Sun Aug 15 19:49:38 2021,9022626.0,VAN,2.0,4224.0,PCD83983A,PTE,VC965
7224.0,Thu Aug 12 13:46:09 2021,6640181.0,CAR,2.0,4063.0,PC7667A3E,PTE,VCD2F
7225.0,Sat Aug 21 15:07:23 2021,1006590.0,CAR,2.0,4446.0,PC7F1A5B9,PTC,VC965
7226.0,Sat Jul 31 07:42:50 2021,8624455.0,CAR,2.0,4212.0,PC422A6D1,PTP,VC965
7227.0,Wed Aug 18 03:29:15 2021,4709169.0,CAR,2.0,4333.0,PCCCAD2AC,PTE,VC965
7228.0,Thu Aug  5 20:56:32 2021,3569129.0,TRUCK,4.0,4386.0,PC948D5B2,PTC,VC965
7229.0,Fri Aug 20 18:36:39 2021,6120475.0,CAR,2.0,4217.0,PC6E8D0F9,PTC,VCB43
7230.0,Mon Aug  2 22:35:24 2021,1203326.0,CAR,2.0,4849.0,PCF764517,PTP,VC965
7231.0,Sat Jul 31 13:57:22 2021,7737097.0,CAR,2.0,4955.0,PCE36723C,PTP,VC965
7232.0,Tue Aug  3 14:12:59 2021,7612759.0,CAR,2.0,4122.0,PC8ED616E,PTE,VC965
7233.0,Tue Aug  3 01:13:15 2021,801688.0,TRUCK,4.0,4875.0,PC40FC710,PTE,VC965
7234.0,Sun Aug 15 06:52:38 2021,756036.0,CAR,2.0,4429.0,PC65E7991,PTP,VCB43
7235.0,Mon Aug 16 07:30:10 2021,4106817.0,TRUCK,4.0,4682.0,PCBB02F92,PTP,VC965
7236.0,Wed Aug 18 21:12:24 2021,6855831.0,TRUCK,4.0,4619.0,PC2EFBBE0,PTP,VCB43
7237.0,Wed Aug 18 22:13:27 2021,7031721.0,CAR,2.0,4045.0,PCE952492,PTE,VCB43
7238.0,Wed Aug  4 17:58:03 2021,9897906.0,CAR,2.0,4334.0,PCCB383F8,PTE,VC965
7239.0,Thu Aug  5 16:21:40 2021,6910488.0,CAR,2.0,4692.0,PC1CDFCF6,PTP,VC965
7240.0,Mon Aug  2 20:43:26 2021,2802080.0,TRUCK,4.0,4007.0,PCDF9F773,PTC,VC965
7241.0,Sat Aug 14 08:44:06 2021,1640898.0,CAR,2.0,4268.0,PC6CC51DA,PTC,VCB43
7242.0,Fri Jul 30 06:34:19 2021,3632230.0,CAR,2.0,4079.0,PCF1366ED,PTP,VC965
7243.0,Sun Aug 22 05:40:45 2021,3022626.0,TRUCK,4.0,4525.0,PCF64B519,PTC,VC965
7244.0,Wed Aug  4 00:51:46 2021,6430933.0,CAR,2.0,4176.0,PC11E9595,PTE,VCB43
7245.0,Wed Aug 18 00:22:30 2021,2881960.0,TRUCK,4.0,4852.0,PC68969FB,PTP,VC965
7246.0,Wed Aug 11 23:43:58 2021,5271455.0,CAR,2.0,4352.0,PC99B9343,PTE,VCB43
7247.0,Sat Aug  7 04:19:37 2021,9006045.0,TRUCK,4.0,4866.0,PC3137434,PTC,VC965
7248.0,Wed Aug 11 13:15:50 2021,7292815.0,VAN,2.0,4094.0,PC53A52CB,PTE,VCB43
7249.0,Sat Jul 31 05:28:06 2021,432573.0,TRUCK,4.0,4103.0,PC2B868A9,PTC,VCD2F
7250.0,Thu Aug 12 08:44:33 2021,5862574.0,CAR,2.0,4780.0,PC0A717C4,PTE,VCB43
7251.0,Sun Aug  1 11:14:51 2021,4651816.0,CAR,2.0,4294.0,PC867796D,PTE,VC965
7252.0,Mon Aug  2 11:45:52 2021,5970721.0,CAR,2.0,4277.0,PC010D2A9,PTP,VC965
7253.0,Thu Aug 19 07:52:12 2021,7654651.0,CAR,2.0,4622.0,PCF31BD97,PTP,VC965
7254.0,Thu Aug 19 17:30:31 2021,4391553.0,CAR,2.0,4125.0,PC8AAEF51,PTC,VC965
7255.0,Thu Aug 12 01:08:33 2021,6291654.0,CAR,2.0,4946.0,PCCF18BAF,PTC,VC965
7256.0,Thu Aug 12 22:44:26 2021,3750860.0,TRUCK,4.0,5000.0,PCFE7F7FE,PTE,VC965
7257.0,Tue Aug 17 17:13:32 2021,9368516.0,CAR,2.0,4784.0,PCDB42B34,PTE,VCB43
7258.0,Sun Aug 22 05:23:29 2021,7778402.0,VAN,2.0,4587.0,PC576A3BA,PTE,VC965
7259.0,Fri Aug 20 06:44:02 2021,8114125.0,CAR,2.0,4320.0,PC40C93B0,PTP,VCD2F
7260.0,Sat Aug 14 02:18:36 2021,3693464.0,CAR,2.0,4081.0,PCC825DB2,PTE,VC965
7261.0,Thu Aug 12 23:03:56 2021,7766565.0,CAR,2.0,4420.0,PCFDB2950,PTC,VC965
7262.0,Mon Aug  9 11:28:59 2021,1755074.0,CAR,2.0,4561.0,PCCE9B069,PTP,VC965
7263.0,Thu Aug  5 22:50:41 2021,6379943.0,TRUCK,4.0,4450.0,PC0B2B03E,PTP,VC965
7264.0,Thu Aug 19 00:16:20 2021,6505063.0,CAR,2.0,4410.0,PC6EFC03B,PTP,VCB43
7265.0,Tue Aug 10 05:22:19 2021,6432473.0,CAR,2.0,4589.0,PC1477DC9,PTE,VC965
7266.0,Sat Aug  7 09:31:17 2021,7454217.0,CAR,2.0,4894.0,PCDADB8C6,PTC,VC965
7267.0,Wed Aug 18 12:32:13 2021,3063172.0,TRUCK,4.0,4906.0,PC3D58C5E,PTC,VC965
7268.0,Tue Aug 10 05:40:26 2021,1140416.0,CAR,2.0,4138.0,PC79E328A,PTC,VCB43
7269.0,Sat Jul 31 05:47:02 2021,7818922.0,CAR,2.0,4233.0,PC57279D0,PTP,VC965
7270.0,Sat Aug 14 19:02:48 2021,5392274.0,VAN,2.0,4584.0,PC1085B78,PTP,VC965
7271.0,Thu Aug 19 04:08:14 2021,4317437.0,CAR,2.0,4584.0,PC1085B78,PTE,VCD2F
7272.0,Sun Aug  1 18:13:22 2021,1803159.0,CAR,2.0,4613.0,PCEBBFFB5,PTP,VC965
7273.0,Sun Aug  8 00:29:14 2021,1168242.0,CAR,2.0,4686.0,PCD6E5E77,PTP,VC965
7274.0,Fri Aug  6 10:41:00 2021,9488428.0,TRUCK,4.0,4750.0,PCD987A9D,PTC,VC965
7275.0,Fri Jul 30 02:22:13 2021,3792126.0,VAN,2.0,4257.0,PC1AB9C93,PTP,VCB43
7276.0,Mon Aug  9 04:43:24 2021,1240188.0,CAR,2.0,4464.0,PC7C8FDDB,PTC,VCD2F
7277.0,Tue Aug 10 16:21:45 2021,3419055.0,CAR,2.0,4914.0,PC2F353E1,PTE,VC965
7278.0,Thu Jul 29 17:31:04 2021,5272421.0,CAR,2.0,4878.0,PC08F56A1,PTP,VC965
